hh_id,stratum,psu,domain_id,region,urban,tenure,design_weight,responded,phase2,y,eligible_count
H02176,ST14,P28,D28,WEST,1,OWN,8.00000000,1,1,3.39203951,1
H02183,ST14,P27,D28,WEST,1,RENT,8.00000000,1,1,3.83511761,1
H02185,ST14,P27,D28,WEST,1,OWN,8.00000000,1,1,3.24356903,1
H02189,ST14,P27,D28,WEST,1,RENT,8.00000000,1,1,4.02997106,1
H02191,ST14,P27,D28,WEST,1,OWN,8.00000000,1,1,3.10253891,1
H02194,ST14,P28,D28,WEST,0,RENT,8.00000000,1,1,2.66907992,1
H02198,ST14,P28,D28,WEST,0,RENT,8.00000000,1,1,2.18847182,1
H02200,ST14,P28,D28,WEST,0,OWN,8.00000000,1,1,2.53122480,1
H02216,ST14,P28,D28,WEST,0,RENT,8.00000000,1,1,2.95723723,1
H02218,ST14,P28,D28,WEST,0,OWN,8.00000000,1,1,2.58567933,1
H02224,ST14,P28,D28,WEST,0,RENT,8.00000000,1,1,2.98878021,1
H02234,ST14,P28,D28,WEST,0,OWN,8.00000000,1,1,2.41846553,1
H02258,ST15,P30,D29,WEST,1,RENT,8.00000000,1,1,2.80540081,1
H02268,ST15,P30,D29,WEST,1,OWN,8.00000000,1,1,3.46423777,1
H02275,ST15,P29,D29,WEST,1,OWN,8.00000000,1,1,2.98359094,1
H02281,ST15,P29,D29,WEST,1,OWN,8.00000000,1,1,3.03227272,1
H02287,ST15,P29,D29,WEST,0,OWN,8.00000000,1,1,2.59171255,1
H02288,ST15,P30,D29,WEST,0,OWN,8.00000000,1,1,2.04273880,1
H02294,ST15,P30,D29,WEST,0,OWN,8.00000000,1,1,2.62853748,1
H02299,ST15,P29,D29,WEST,0,RENT,8.00000000,1,1,2.25786344,1
H02311,ST15,P29,D29,WEST,0,RENT,8.00000000,1,1,2.67573029,1
H02314,ST15,P30,D29,WEST,0,RENT,8.00000000,1,1,2.62267111,1
H02329,ST15,P29,D30,WEST,1,OWN,8.00000000,1,1,3.49746949,1
H02331,ST15,P29,D30,WEST,1,OWN,8.00000000,1,1,3.39231841,1
H02338,ST15,P30,D30,WEST,1,RENT,8.00000000,1,1,3.86825716,1
H02344,ST15,P30,D30,WEST,1,OWN,8.00000000,1,1,2.67751094,1
H02349,ST15,P29,D30,WEST,1,OWN,8.00000000,1,1,2.85394335,1
H02353,ST15,P29,D30,WEST,1,RENT,8.00000000,1,1,4.08441331,1
H02358,ST15,P30,D30,WEST,1,RENT,8.00000000,1,1,3.36857011,1
H02359,ST15,P29,D30,WEST,1,OWN,8.00000000,1,1,3.39041292,1
H02366,ST15,P30,D30,WEST,0,OWN,8.00000000,1,1,2.25633563,1
H02373,ST15,P29,D30,WEST,0,OWN,8.00000000,1,1,2.08144695,1
H02376,ST15,P30,D30,WEST,0,OWN,8.00000000,1,1,2.23632021,1
H02388,ST15,P30,D30,WEST,0,OWN,8.00000000,1,1,2.25497924,1
H02392,ST15,P30,D30,WEST,0,RENT,8.00000000,1,1,2.81318207,1
H02399,ST15,P29,D30,WEST,0,RENT,8.00000000,1,1,2.74240838,1
H02410,ST16,P32,D31,WEST,1,OWN,8.00000000,1,1,3.69040704,1
H02416,ST16,P32,D31,WEST,1,RENT,8.00000000,1,1,3.42582605,1
H02421,ST16,P31,D31,WEST,0,OWN,8.00000000,1,1,2.52922654,1
H02422,ST16,P32,D31,WEST,0,RENT,8.00000000,1,1,2.70095533,1
H02430,ST16,P32,D31,WEST,0,RENT,8.00000000,1,1,2.33072960,1
H02434,ST16,P32,D31,WEST,0,RENT,8.00000000,1,1,2.65821112,1
H02435,ST16,P31,D31,WEST,0,RENT,8.00000000,1,1,2.81425750,1
H02441,ST16,P31,D31,WEST,0,RENT,8.00000000,1,1,2.72218363,1
H02442,ST16,P32,D31,WEST,0,OWN,8.00000000,1,1,2.65232374,1
H02455,ST16,P31,D31,WEST,0,RENT,8.00000000,1,1,2.93494986,1
H02456,ST16,P32,D31,WEST,0,RENT,8.00000000,1,1,2.60086917,1
H02457,ST16,P31,D31,WEST,0,OWN,8.00000000,1,1,2.70768585,1
H02463,ST16,P31,D31,WEST,0,RENT,8.00000000,1,1,2.54495886,1
H02476,ST16,P32,D31,WEST,0,OWN,8.00000000,1,1,2.32044648,1
H02480,ST16,P32,D31,WEST,0,OWN,8.00000000,1,1,2.39508911,1
H02499,ST16,P31,D32,WEST,1,OWN,8.00000000,1,1,3.40760006,1
H02502,ST16,P32,D32,WEST,0,RENT,8.00000000,1,1,2.83673268,1
H02506,ST16,P32,D32,WEST,0,OWN,8.00000000,1,1,2.20395687,1
H02513,ST16,P31,D32,WEST,0,OWN,8.00000000,1,1,2.33368417,1
H02541,ST16,P31,D32,WEST,0,RENT,8.00000000,1,1,2.47137696,1
H02543,ST16,P31,D32,WEST,0,OWN,8.00000000,1,1,2.11475110,1
H02546,ST16,P32,D32,WEST,0,RENT,8.00000000,1,1,2.31330557,1
H02549,ST16,P31,D32,WEST,0,RENT,8.00000000,1,1,2.64863061,1
H02559,ST16,P31,D32,WEST,0,OWN,8.00000000,1,1,2.56916503,1
