hh_id,stratum,psu,domain_id,region,urban,tenure,design_weight,responded,phase2,y,eligible_count
H02363,ST15,P29,D30,WEST,1,OWN,9.45454545,1,1,3.70360464,1
H02366,ST15,P30,D30,WEST,0,OWN,5.09090909,1,1,2.25633563,1
H02368,ST15,P30,D30,WEST,0,OWN,5.09090909,1,1,1.95232020,1
H02374,ST15,P30,D30,WEST,0,RENT,5.09090909,1,1,2.43638892,1
H02378,ST15,P30,D30,WEST,0,OWN,5.09090909,1,1,2.71865300,1
H02397,ST15,P29,D30,WEST,0,RENT,5.09090909,1,1,2.39124334,1
H02402,ST16,P32,D31,WEST,1,RENT,9.45454545,1,1,3.64054196,1
H02403,ST16,P31,D31,WEST,1,RENT,9.45454545,1,1,3.38562902,1
H02405,ST16,P31,D31,WEST,1,RENT,9.45454545,1,1,3.52614436,1
H02407,ST16,P31,D31,WEST,1,OWN,9.45454545,1,1,3.36082124,1
H02410,ST16,P32,D31,WEST,1,OWN,9.45454545,1,1,3.69040704,1
H02417,ST16,P31,D31,WEST,1,OWN,9.45454545,1,1,3.31093345,1
H02429,ST16,P31,D31,WEST,0,OWN,5.09090909,1,1,2.51782283,1
H02450,ST16,P32,D31,WEST,0,RENT,5.09090909,1,1,2.45668962,1
H02453,ST16,P31,D31,WEST,0,RENT,5.09090909,1,1,2.96446974,1
H02457,ST16,P31,D31,WEST,0,OWN,5.09090909,1,1,2.70768585,1
H02466,ST16,P32,D31,WEST,0,RENT,5.09090909,1,1,2.86024448,1
H02485,ST16,P31,D32,WEST,1,OWN,9.45454545,1,1,3.26695145,1
H02490,ST16,P32,D32,WEST,1,RENT,9.45454545,1,1,3.43237953,1
H02498,ST16,P32,D32,WEST,1,OWN,9.45454545,1,1,3.25981435,1
H02511,ST16,P31,D32,WEST,0,RENT,5.09090909,1,1,3.03888723,1
H02512,ST16,P32,D32,WEST,0,OWN,5.09090909,1,1,2.51991099,1
H02520,ST16,P32,D32,WEST,0,RENT,5.09090909,1,1,2.27647062,1
H02523,ST16,P31,D32,WEST,0,RENT,5.09090909,1,1,2.39284076,1
H02524,ST16,P32,D32,WEST,0,RENT,5.09090909,1,1,2.76624925,1
H02528,ST16,P32,D32,WEST,0,RENT,5.09090909,1,1,2.77144757,1
H02539,ST16,P31,D32,WEST,0,OWN,5.09090909,1,1,2.19730008,1
H02544,ST16,P32,D32,WEST,0,OWN,5.09090909,1,1,2.09959773,1
