hh_id,stratum,psu,domain_id,region,urban,tenure,design_weight,responded,phase2,y,eligible_count
H02166,ST14,P28,D28,WEST,1,OWN,8.00000000,1,1,3.13844693,1
H02167,ST14,P27,D28,WEST,1,RENT,8.00000000,1,1,3.76522826,2
H02171,ST14,P27,D28,WEST,1,OWN,8.00000000,1,1,3.07354927,5
H02172,ST14,P28,D28,WEST,1,RENT,8.00000000,1,1,3.85436964,1
H02177,ST14,P27,D28,WEST,1,RENT,8.00000000,1,1,3.41069319,1
H02178,ST14,P28,D28,WEST,1,OWN,8.00000000,1,1,3.48625270,1
H02180,ST14,P28,D28,WEST,1,RENT,8.00000000,1,1,3.64012166,1
H02183,ST14,P27,D28,WEST,1,RENT,8.00000000,1,1,3.83511761,2
H02213,ST14,P27,D28,WEST,0,RENT,8.00000000,1,1,3.02236409,1
H02233,ST14,P27,D28,WEST,0,OWN,8.00000000,1,1,2.42687373,3
H02237,ST14,P27,D28,WEST,0,OWN,8.00000000,1,1,2.10109129,2
H02240,ST14,P28,D28,WEST,0,RENT,8.00000000,1,1,3.05405048,1
H02243,ST15,P29,D29,WEST,1,OWN,8.00000000,1,1,2.95320558,1
H02244,ST15,P30,D29,WEST,1,RENT,8.00000000,1,1,3.65736222,3
H02251,ST15,P29,D29,WEST,1,RENT,8.00000000,1,1,4.19150969,2
H02269,ST15,P29,D29,WEST,1,OWN,8.00000000,1,1,3.28137538,2
H02273,ST15,P29,D29,WEST,1,RENT,8.00000000,1,1,3.60474772,1
H02278,ST15,P30,D29,WEST,1,RENT,8.00000000,1,1,3.81521085,5
H02287,ST15,P29,D29,WEST,0,OWN,8.00000000,1,1,2.59171255,4
H02291,ST15,P29,D29,WEST,0,RENT,8.00000000,1,1,2.53080821,1
H02294,ST15,P30,D29,WEST,0,OWN,8.00000000,1,1,2.62853748,1
H02296,ST15,P30,D29,WEST,0,RENT,8.00000000,1,1,2.78715501,1
H02297,ST15,P29,D29,WEST,0,OWN,8.00000000,1,1,2.13974731,2
H02306,ST15,P30,D29,WEST,0,RENT,8.00000000,1,1,2.34742598,2
H02322,ST15,P30,D30,WEST,1,OWN,8.00000000,1,1,2.97988752,1
H02334,ST15,P30,D30,WEST,1,OWN,8.00000000,1,1,3.35712010,3
H02345,ST15,P29,D30,WEST,1,OWN,8.00000000,1,1,2.72669576,1
H02348,ST15,P30,D30,WEST,1,RENT,8.00000000,1,1,3.49600551,1
H02354,ST15,P30,D30,WEST,1,RENT,8.00000000,1,1,3.36958985,3
H02359,ST15,P29,D30,WEST,1,OWN,8.00000000,1,1,3.39041292,1
H02361,ST15,P29,D30,WEST,1,RENT,8.00000000,1,1,3.42765526,1
H02366,ST15,P30,D30,WEST,0,OWN,8.00000000,1,1,2.25633563,2
H02369,ST15,P29,D30,WEST,0,OWN,8.00000000,1,1,2.23162018,2
H02372,ST15,P30,D30,WEST,0,OWN,8.00000000,1,1,2.72117085,1
H02385,ST15,P29,D30,WEST,0,OWN,8.00000000,1,1,2.09785513,1
H02400,ST15,P30,D30,WEST,0,OWN,8.00000000,1,1,2.37594748,1
H02406,ST16,P32,D31,WEST,1,OWN,8.00000000,1,1,2.89528771,1
H02410,ST16,P32,D31,WEST,1,OWN,8.00000000,1,1,3.69040704,1
H02422,ST16,P32,D31,WEST,0,RENT,8.00000000,1,1,2.70095533,3
H02435,ST16,P31,D31,WEST,0,RENT,8.00000000,1,1,2.81425750,1
H02439,ST16,P31,D31,WEST,0,OWN,8.00000000,1,1,2.26537759,1
H02445,ST16,P31,D31,WEST,0,OWN,8.00000000,1,1,2.14941357,1
H02461,ST16,P31,D31,WEST,0,OWN,8.00000000,1,1,2.24395837,1
H02483,ST16,P31,D32,WEST,1,OWN,8.00000000,1,1,3.58501101,1
H02484,ST16,P32,D32,WEST,1,OWN,8.00000000,1,1,2.93821676,1
H02486,ST16,P32,D32,WEST,1,OWN,8.00000000,1,1,3.35177528,1
H02498,ST16,P32,D32,WEST,1,OWN,8.00000000,1,1,3.25981435,1
H02501,ST16,P31,D32,WEST,0,RENT,8.00000000,1,1,2.56099123,1
H02504,ST16,P32,D32,WEST,0,OWN,8.00000000,1,1,2.47089376,1
H02505,ST16,P31,D32,WEST,0,RENT,8.00000000,1,1,2.36691135,1
H02512,ST16,P32,D32,WEST,0,OWN,8.00000000,1,1,2.51991099,1
H02516,ST16,P32,D32,WEST,0,OWN,8.00000000,1,1,2.03699957,5
H02517,ST16,P31,D32,WEST,0,OWN,8.00000000,1,1,2.36125363,2
H02523,ST16,P31,D32,WEST,0,RENT,8.00000000,1,1,2.39284076,2
H02535,ST16,P31,D32,WEST,0,RENT,8.00000000,1,1,2.97020781,2
H02540,ST16,P32,D32,WEST,0,RENT,8.00000000,1,1,2.39057973,5
H02543,ST16,P31,D32,WEST,0,OWN,8.00000000,1,1,2.11475110,1
H02547,ST16,P31,D32,WEST,0,RENT,8.00000000,1,1,2.54427459,1
H02548,ST16,P32,D32,WEST,0,OWN,8.00000000,1,1,2.26557234,1
H02558,ST16,P32,D32,WEST,0,RENT,8.00000000,1,1,3.02266489,3
