hh_id,stratum,psu,domain_id,region,urban,tenure,design_weight,responded,phase2,y,eligible_count
H02185,ST14,P27,D28,WEST,1,OWN,8.00000000,1,1,3.24356903,1
H02190,ST14,P28,D28,WEST,1,RENT,8.00000000,1,1,3.62206569,1
H02203,ST14,P27,D28,WEST,0,OWN,8.00000000,1,1,2.70401278,1
H02209,ST14,P27,D28,WEST,0,RENT,8.00000000,1,1,2.50770722,1
H02211,ST14,P27,D28,WEST,0,OWN,8.00000000,1,1,2.69591837,1
H02214,ST14,P28,D28,WEST,0,RENT,8.00000000,1,1,2.59952211,1
H02219,ST14,P27,D28,WEST,0,OWN,8.00000000,1,1,1.96538028,1
H02220,ST14,P28,D28,WEST,0,OWN,8.00000000,1,1,2.85697364,1
H02228,ST14,P28,D28,WEST,0,OWN,8.00000000,1,1,2.50594676,1
H02229,ST14,P27,D28,WEST,0,OWN,8.00000000,1,1,2.22314652,1
H02234,ST14,P28,D28,WEST,0,OWN,8.00000000,1,1,2.41846553,1
H02239,ST14,P27,D28,WEST,0,RENT,8.00000000,1,1,2.70965848,1
H02241,ST15,P29,D29,WEST,1,RENT,8.00000000,1,1,3.09029816,1
H02242,ST15,P30,D29,WEST,1,RENT,8.00000000,1,1,3.12152899,1
H02243,ST15,P29,D29,WEST,1,OWN,8.00000000,1,1,2.95320558,1
H02254,ST15,P30,D29,WEST,1,OWN,8.00000000,1,1,3.22966807,1
H02259,ST15,P29,D29,WEST,1,OWN,8.00000000,1,1,3.01157080,1
H02263,ST15,P29,D29,WEST,1,OWN,8.00000000,1,1,3.53163363,1
H02270,ST15,P30,D29,WEST,1,RENT,8.00000000,1,1,3.92742883,1
H02287,ST15,P29,D29,WEST,0,OWN,8.00000000,1,1,2.59171255,1
H02291,ST15,P29,D29,WEST,0,RENT,8.00000000,1,1,2.53080821,1
H02304,ST15,P30,D29,WEST,0,RENT,8.00000000,1,1,2.33797747,1
H02317,ST15,P29,D29,WEST,0,OWN,8.00000000,1,1,2.52738031,1
H02319,ST15,P29,D29,WEST,0,RENT,8.00000000,1,1,2.22695227,1
H02320,ST15,P30,D29,WEST,0,OWN,8.00000000,1,1,2.44548853,1
H02328,ST15,P30,D30,WEST,1,OWN,8.00000000,1,1,3.30519157,1
H02332,ST15,P30,D30,WEST,1,RENT,8.00000000,1,1,3.28049205,1
H02337,ST15,P29,D30,WEST,1,OWN,8.00000000,1,1,3.08053864,1
H02347,ST15,P29,D30,WEST,1,RENT,8.00000000,1,1,3.12567028,1
H02358,ST15,P30,D30,WEST,1,RENT,8.00000000,1,1,3.36857011,1
H02363,ST15,P29,D30,WEST,1,OWN,8.00000000,1,1,3.70360464,1
H02370,ST15,P30,D30,WEST,0,RENT,8.00000000,1,1,2.88320990,1
H02372,ST15,P30,D30,WEST,0,OWN,8.00000000,1,1,2.72117085,1
H02378,ST15,P30,D30,WEST,0,OWN,8.00000000,1,1,2.71865300,1
H02394,ST15,P30,D30,WEST,0,OWN,8.00000000,1,1,2.28911763,1
H02395,ST15,P29,D30,WEST,0,RENT,8.00000000,1,1,3.10721305,1
H02404,ST16,P32,D31,WEST,1,RENT,8.00000000,1,1,3.69008277,1
H02410,ST16,P32,D31,WEST,1,OWN,8.00000000,1,1,3.69040704,1
H02413,ST16,P31,D31,WEST,1,OWN,8.00000000,1,1,3.27271312,1
H02414,ST16,P32,D31,WEST,1,RENT,8.00000000,1,1,3.54093642,1
H02417,ST16,P31,D31,WEST,1,OWN,8.00000000,1,1,3.31093345,1
H02419,ST16,P31,D31,WEST,1,OWN,8.00000000,1,1,3.23475271,1
H02421,ST16,P31,D31,WEST,0,OWN,8.00000000,1,1,2.52922654,1
H02422,ST16,P32,D31,WEST,0,RENT,8.00000000,1,1,2.70095533,1
H02423,ST16,P31,D31,WEST,0,OWN,8.00000000,1,1,2.14806741,1
H02424,ST16,P32,D31,WEST,0,OWN,8.00000000,1,1,2.70391415,1
H02425,ST16,P31,D31,WEST,0,OWN,8.00000000,1,1,2.02788792,1
H02429,ST16,P31,D31,WEST,0,OWN,8.00000000,1,1,2.51782283,1
H02433,ST16,P31,D31,WEST,0,OWN,8.00000000,1,1,2.44246471,1
H02436,ST16,P32,D31,WEST,0,RENT,8.00000000,1,1,2.19549929,1
H02443,ST16,P31,D31,WEST,0,OWN,8.00000000,1,1,2.34649590,1
H02446,ST16,P32,D31,WEST,0,OWN,8.00000000,1,1,2.07731686,1
H02449,ST16,P31,D31,WEST,0,OWN,8.00000000,1,1,2.41254788,1
H02451,ST16,P31,D31,WEST,0,RENT,8.00000000,1,1,2.92845361,1
H02454,ST16,P32,D31,WEST,0,OWN,8.00000000,1,1,2.18843472,1
H02462,ST16,P32,D31,WEST,0,OWN,8.00000000,1,1,2.58988102,1
H02466,ST16,P32,D31,WEST,0,RENT,8.00000000,1,1,2.86024448,1
H02467,ST16,P31,D31,WEST,0,RENT,8.00000000,1,1,2.50741961,1
H02474,ST16,P32,D31,WEST,0,RENT,8.00000000,1,1,2.89427933,1
H02476,ST16,P32,D31,WEST,0,OWN,8.00000000,1,1,2.32044648,1
