hh_id,stratum,psu,domain_id,region,urban,tenure,design_weight,responded,phase2,y,eligible_count
H02151,ST14,P27,D27,WEST,0,RENT,6.66666667,1,1,2.26771879,1
H02161,ST14,P27,D28,WEST,1,OWN,6.66666667,1,1,3.37566402,1
H02166,ST14,P28,D28,WEST,1,OWN,6.66666667,1,1,3.13844693,1
H02174,ST14,P28,D28,WEST,1,RENT,6.66666667,1,1,3.54122957,1
H02203,ST14,P27,D28,WEST,0,OWN,6.66666667,1,1,2.70401278,1
H02209,ST14,P27,D28,WEST,0,RENT,6.66666667,1,1,2.50770722,1
H02211,ST14,P27,D28,WEST,0,OWN,6.66666667,1,1,2.69591837,1
H02212,ST14,P28,D28,WEST,0,OWN,6.66666667,1,1,2.61680883,1
H02222,ST14,P28,D28,WEST,0,RENT,6.66666667,1,1,2.85759146,1
H02224,ST14,P28,D28,WEST,0,RENT,6.66666667,1,1,2.98878021,1
H02229,ST14,P27,D28,WEST,0,OWN,6.66666667,1,1,2.22314652,1
H02235,ST14,P27,D28,WEST,0,RENT,6.66666667,1,1,2.67149707,1
H02242,ST15,P30,D29,WEST,1,RENT,6.66666667,1,1,3.12152899,1
H02245,ST15,P29,D29,WEST,1,OWN,6.66666667,1,1,3.26714046,1
H02246,ST15,P30,D29,WEST,1,RENT,6.66666667,1,1,3.27535137,1
H02251,ST15,P29,D29,WEST,1,RENT,6.66666667,1,1,4.19150969,1
H02255,ST15,P29,D29,WEST,1,RENT,6.66666667,1,1,3.93410092,1
H02272,ST15,P30,D29,WEST,1,RENT,6.66666667,1,1,4.00944942,1
H02286,ST15,P30,D29,WEST,0,OWN,6.66666667,1,1,2.15796446,1
H02288,ST15,P30,D29,WEST,0,OWN,6.66666667,1,1,2.04273880,1
H02297,ST15,P29,D29,WEST,0,OWN,6.66666667,1,1,2.13974731,1
H02303,ST15,P29,D29,WEST,0,OWN,6.66666667,1,1,2.60980242,1
H02310,ST15,P30,D29,WEST,0,RENT,6.66666667,1,1,3.06252611,1
H02311,ST15,P29,D29,WEST,0,RENT,6.66666667,1,1,2.67573029,1
H02316,ST15,P30,D29,WEST,0,OWN,6.66666667,1,1,2.72365276,1
H02319,ST15,P29,D29,WEST,0,RENT,6.66666667,1,1,2.22695227,1
H02321,ST15,P29,D30,WEST,1,OWN,6.66666667,1,1,2.99629068,1
H02322,ST15,P30,D30,WEST,1,OWN,6.66666667,1,1,2.97988752,1
H02335,ST15,P29,D30,WEST,1,OWN,6.66666667,1,1,3.68340663,1
H02341,ST15,P29,D30,WEST,1,OWN,6.66666667,1,1,3.22497607,1
H02345,ST15,P29,D30,WEST,1,OWN,6.66666667,1,1,2.72669576,1
H02348,ST15,P30,D30,WEST,1,RENT,6.66666667,1,1,3.49600551,1
H02352,ST15,P30,D30,WEST,1,RENT,6.66666667,1,1,3.27216693,1
H02370,ST15,P30,D30,WEST,0,RENT,6.66666667,1,1,2.88320990,1
H02385,ST15,P29,D30,WEST,0,OWN,6.66666667,1,1,2.09785513,1
H02390,ST15,P30,D30,WEST,0,OWN,6.66666667,1,1,2.80268550,1
H02404,ST16,P32,D31,WEST,1,RENT,6.66666667,1,1,3.69008277,1
H02409,ST16,P31,D31,WEST,1,RENT,6.66666667,1,1,3.57991748,1
H02414,ST16,P32,D31,WEST,1,RENT,6.66666667,1,1,3.54093642,1
H02423,ST16,P31,D31,WEST,0,OWN,6.66666667,1,1,2.14806741,1
H02435,ST16,P31,D31,WEST,0,RENT,6.66666667,1,1,2.81425750,1
H02442,ST16,P32,D31,WEST,0,OWN,6.66666667,1,1,2.65232374,1
H02452,ST16,P32,D31,WEST,0,OWN,6.66666667,1,1,2.06432923,1
H02463,ST16,P31,D31,WEST,0,RENT,6.66666667,1,1,2.54495886,1
H02464,ST16,P32,D31,WEST,0,RENT,6.66666667,1,1,3.11379153,1
H02478,ST16,P32,D31,WEST,0,OWN,6.66666667,1,1,2.17922653,1
H02499,ST16,P31,D32,WEST,1,OWN,6.66666667,1,1,3.40760006,1
H02503,ST16,P31,D32,WEST,0,OWN,6.66666667,1,1,2.23782913,1
H02504,ST16,P32,D32,WEST,0,OWN,6.66666667,1,1,2.47089376,1
H02507,ST16,P31,D32,WEST,0,OWN,6.66666667,1,1,2.79356507,1
H02521,ST16,P31,D32,WEST,0,RENT,6.66666667,1,1,3.13411876,1
H02526,ST16,P32,D32,WEST,0,RENT,6.66666667,1,1,2.31830606,1
H02534,ST16,P32,D32,WEST,0,OWN,6.66666667,1,1,2.29968157,1
H02537,ST16,P31,D32,WEST,0,OWN,6.66666667,1,1,2.03683272,1
H02543,ST16,P31,D32,WEST,0,OWN,6.66666667,1,1,2.11475110,1
H02546,ST16,P32,D32,WEST,0,RENT,6.66666667,1,1,2.31330557,1
H02551,ST16,P31,D32,WEST,0,RENT,6.66666667,1,1,2.60425802,1
H02555,ST16,P31,D32,WEST,0,RENT,6.66666667,1,1,2.35291504,1
H02558,ST16,P32,D32,WEST,0,RENT,6.66666667,1,1,3.02266489,1
H02560,ST16,P32,D32,WEST,0,OWN,6.66666667,1,1,2.60263440,1
